product_id,date,quantity
8,13/10/2022,100.39
8,14/10/2022,102.46
8,15/10/2022,101.15
8,16/10/2022,102.34
8,17/10/2022,100.72
8,18/10/2022,100.87
8,19/10/2022,100.34
8,20/10/2022,99.81
8,21/10/2022,99.28
8,22/10/2022,97.63
8,23/10/2022,96.9
8,24/10/2022,96.65
8,25/10/2022,97.4
8,26/10/2022,97.84666667
8,27/10/2022,98.29333333
8,28/10/2022,98.74
8,29/10/2022,98.29
8,30/10/2022,96.81
8,31/10/2022,96.29
8,1/11/2022,93.6
8,2/11/2022,92.835
8,3/11/2022,92.07
8,4/11/2022,93.44
8,5/11/2022,94.47
8,6/11/2022,95.5
8,7/11/2022,104.77
8,8/11/2022,106.21
8,9/11/2022,107.65
8,10/11/2022,102.17
8,11/11/2022,95.13
8,12/11/2022,97.25
8,13/11/2022,93.91
8,14/11/2022,93.76
8,15/11/2022,93.8
8,16/11/2022,93.54333333
8,17/11/2022,93.28666667
8,18/11/2022,93.03
8,19/11/2022,93.35
8,20/11/2022,93.34
8,21/11/2022,95.35
8,22/11/2022,94.53
8,23/11/2022,94.30666667
8,24/11/2022,94.08333333
8,25/11/2022,93.86
8,26/11/2022,93.41
8,27/11/2022,92.05
8,28/11/2022,92.25
8,29/11/2022,92.55
8,30/11/2022,92.5225
8,1/12/2022,92.495
8,2/12/2022,92.4675
8,3/12/2022,92.44
8,4/12/2022,91.23
8,5/12/2022,93.605
8,6/12/2022,95.98
8,7/12/2022,105.85
8,8/12/2022,106.19
8,9/12/2022,108.72
8,10/12/2022,100.92
8,11/12/2022,93.12
8,12/12/2022,97.21
8,13/12/2022,96.27
8,14/12/2022,96.57333333
8,15/12/2022,96.87666667
8,16/12/2022,97.18
8,17/12/2022,96.99
8,18/12/2022,97.59
8,19/12/2022,98.4
8,20/12/2022,99.11
8,21/12/2022,98.94666667
8,22/12/2022,98.78333333
8,23/12/2022,98.62
8,24/12/2022,98.87
8,25/12/2022,99
8,26/12/2022,99.18
8,27/12/2022,99.94
8,28/12/2022,99.59333333
8,29/12/2022,99.24666667
8,30/12/2022,98.9
8,31/12/2022,98.17
8,1/1/2023,97.6
8,2/1/2023,98.29666667
8,3/1/2023,98.99333333
8,4/1/2023,99.69
8,5/1/2023,99.69
8,6/1/2023,102.875
8,7/1/2023,106.06
8,8/1/2023,97.86
8,9/1/2023,97.86
8,10/1/2023,90.74
8,11/1/2023,79.86
8,12/1/2023,68.98
8,13/01/2023,91.45
8,14/01/2023,92.15
8,15/01/2023,93.78
8,16/01/2023,93.54
8,17/01/2023,93.96
8,18/01/2023,94.07333333
8,19/01/2023,94.18666667
8,20/01/2023,94.3
8,21/01/2023,94.51
8,22/01/2023,95.06
8,23/01/2023,97.23
8,24/01/2023,96.66
8,25/01/2023,96.38
8,26/01/2023,96.1
8,27/01/2023,95.82
8,28/01/2023,97.49
8,29/01/2023,97.34
8,30/01/2023,98.25
8,31/01/2023,97.55
8,1/2/2023,95.14
8,2/2/2023,96.62666667
8,3/2/2023,98.11333333
8,4/2/2023,99.6
8,5/2/2023,100.09
8,6/2/2023,103.07
8,7/2/2023,105.18
8,8/2/2023,99.05
8,9/2/2023,92.92
8,10/2/2023,91.02
8,11/2/2023,79.005
8,12/2/2023,66.99
8,13/02/2023,100.27
8,14/02/2023,100.31
8,15/02/2023,100.54
8,16/02/2023,100.77
8,17/02/2023,101
8,18/02/2023,102.54
8,19/02/2023,103.46
8,20/02/2023,103.2
8,21/02/2023,102.53
8,22/02/2023,102.7433333
8,23/02/2023,102.9566667
8,24/02/2023,103.17
8,25/02/2023,102.2
8,26/02/2023,102.93
8,27/02/2023,102.68
8,28/02/2023,102.88
8,1/3/2023,93.66
8,2/3/2023,96.44
8,3/3/2023,105.34
8,4/3/2023,100.29
8,5/3/2023,101.815
8,6/3/2023,103.34
8,7/3/2023,104.76
8,8/3/2023,100.13
8,9/3/2023,95.5
8,10/3/2023,89.76
8,11/3/2023,78.77
8,12/3/2023,67.3
8,13/03/2023,98.57
8,14/03/2023,99.23
8,15/03/2023,98.96333333
8,16/03/2023,98.69666667
8,17/03/2023,98.43
8,18/03/2023,100.08
8,19/03/2023,100.71
8,20/03/2023,99.68
8,21/03/2023,99.97
8,22/03/2023,99.99666667
8,23/03/2023,100.0233333
8,24/03/2023,100.05
8,25/03/2023,99.66
8,26/03/2023,100.61
8,27/03/2023,101.25
8,28/03/2023,101.73
8,29/03/2023,101.6766667
8,30/03/2023,101.6233333
8,31/03/2023,101.57
8,1/4/2023,99.405
8,2/4/2023,97.24
8,3/4/2023,103.64
8,4/4/2023,101.16
8,5/4/2023,102.215
8,6/4/2023,103.27
8,7/4/2023,104.35
8,8/4/2023,98.26
8,9/4/2023,94.51
8,10/4/2023,85.83
8,11/4/2023,77.15
8,12/4/2023,66.73
8,13/04/2023,85.39
8,14/04/2023,104.05
8,15/04/2023,103.7
8,16/04/2023,103.71
8,17/04/2023,104.33
8,18/04/2023,103
8,19/04/2023,103.45
8,20/04/2023,103.9
8,21/04/2023,104.35
8,22/04/2023,101.69
8,23/04/2023,101.47
8,24/04/2023,102.2
8,25/04/2023,100.85
8,26/04/2023,100.9433333
8,27/04/2023,101.0366667
8,28/04/2023,101.13
8,29/04/2023,101.56
8,30/04/2023,100.07
8,1/5/2023,98.735
8,2/5/2023,97.4
8,3/5/2023,101.75
8,4/5/2023,100.745
8,5/5/2023,99.74
8,6/5/2023,103.17
8,7/5/2023,100.255
8,8/5/2023,97.34
8,9/5/2023,93.32
8,10/5/2023,86.015
8,11/5/2023,78.71
8,12/5/2023,65.89
8,13/05/2023,102.01
8,14/05/2023,102.63
8,15/05/2023,101.74
8,16/05/2023,102.31
8,17/05/2023,102.5233333
8,18/05/2023,102.7366667
8,19/05/2023,102.95
8,20/05/2023,102.8
8,21/05/2023,104.31
8,22/05/2023,104.03
8,23/05/2023,105.01
8,24/05/2023,104.6733333
8,25/05/2023,104.3366667
8,26/05/2023,104
8,27/05/2023,104.78
8,28/05/2023,103.37
8,29/05/2023,104.26
8,30/05/2023,103.4
8,31/05/2023,98.26
8,1/6/2023,93.12
8,2/6/2023,97.84
8,3/6/2023,101.82
8,4/6/2023,100.815
8,5/6/2023,99.81
8,6/6/2023,103.32
8,7/6/2023,100.125
8,8/6/2023,96.93
8,9/6/2023,93.63
8,10/6/2023,90.33
8,11/6/2023,77.87
8,12/6/2023,92.68
8,13/06/2023,107.49
8,14/06/2023,107.5
8,15/06/2023,107.51
8,16/06/2023,107.52
8,17/06/2023,106.95
8,18/06/2023,106.64
8,19/06/2023,107.08
8,20/06/2023,107.95
8,21/06/2023,107.5766667
8,22/06/2023,107.2033333
8,23/06/2023,106.83
8,24/06/2023,106.64
8,25/06/2023,107.04
8,26/06/2023,106.49
8,27/06/2023,106.46
8,28/06/2023,106.33
8,29/06/2023,106.2
8,30/06/2023,106.07
8,1/7/2023,93.31
8,2/7/2023,99.98
8,3/7/2023,102.82
8,4/7/2023,100.43
8,5/7/2023,101.06
8,6/7/2023,102.625
8,7/7/2023,104.19
8,8/7/2023,97.34
8,9/7/2023,93.115
8,10/7/2023,88.89
8,11/7/2023,78.71
8,12/7/2023,86.38333333
8,13/07/2023,94.05666667
8,14/07/2023,101.73
8,15/07/2023,100.56
8,16/07/2023,101.88
8,17/07/2023,103.84
8,18/07/2023,103.83
8,19/07/2023,104.3333333
8,20/07/2023,104.8366667
8,21/07/2023,105.34
8,22/07/2023,104.59
8,23/07/2023,103.81
8,24/07/2023,102.76
8,25/07/2023,105.23
8,26/07/2023,105.38
8,27/07/2023,105.53
8,28/07/2023,105.68
8,29/07/2023,104.91
8,30/07/2023,104.29
8,31/07/2023,98.23
8,1/8/2023,91.9
8,2/8/2023,95.45666667
8,3/8/2023,99.01333333
8,4/8/2023,102.57
8,5/8/2023,100.52
8,6/8/2023,102.29
8,7/8/2023,104.06
8,8/8/2023,97.61
8,9/8/2023,92.64
8,10/8/2023,87.29
8,11/8/2023,75.21
8,12/8/2023,63.13
8,13/08/2023,97.57
8,14/08/2023,95.54
8,15/08/2023,97.3
8,16/08/2023,97.01333333
8,17/08/2023,96.72666667
8,18/08/2023,96.44
8,19/08/2023,94.35
8,20/08/2023,96.4
8,21/08/2023,93.97
8,22/08/2023,93.61
8,23/08/2023,94.20333333
8,24/08/2023,94.79666667
8,25/08/2023,95.39
8,26/08/2023,95.78
8,27/08/2023,95.82
8,28/08/2023,96.44
8,29/08/2023,97.86
8,30/08/2023,95.69333333
8,31/08/2023,93.52666667
8,1/9/2023,91.36
8,2/9/2023,95.42333333
8,3/9/2023,99.48666667
8,4/9/2023,103.55
8,5/9/2023,100.32
8,6/9/2023,105.09
8,7/9/2023,102.93
8,8/9/2023,97.83
8,9/9/2023,92.73
8,10/9/2023,85.76
8,11/9/2023,74.75
8,12/9/2023,63.74
8,13/09/2023,73.44666667
8,14/09/2023,83.15333333
8,15/09/2023,92.86
8,16/09/2023,94.91
8,17/09/2023,94.33
8,18/09/2023,93.07
8,19/09/2023,92.43
8,20/09/2023,92.10666667
8,21/09/2023,91.78333333
8,22/09/2023,91.46
8,23/09/2023,91.55
8,24/09/2023,93.6
8,25/09/2023,93.59
8,26/09/2023,95.55
8,27/09/2023,95.21
8,28/09/2023,94.87
8,29/09/2023,94.53
8,30/09/2023,91.17
8,1/10/2023,92.39
8,2/10/2023,100.12
8,3/10/2023,101.39
8,4/10/2023,103.37
8,5/10/2023,104.195
8,6/10/2023,105.02
8,7/10/2023,103.61
8,8/10/2023,97.66
8,9/10/2023,91.71
8,10/10/2023,85.87
8,11/10/2023,77.43
8,12/10/2023,60.99
8,13/10/2023,85.73
8,14/10/2023,81.72
8,15/10/2023,81.82
8,16/10/2023,82.33
8,17/10/2023,82.8
8,18/10/2023,82.78666667
8,19/10/2023,82.77333333
8,20/10/2023,82.76
8,21/10/2023,83.25
8,22/10/2023,80.52
8,23/10/2023,82.81
8,24/10/2023,81.27
8,25/10/2023,81.26666667
8,26/10/2023,81.26333333
8,27/10/2023,81.26
8,28/10/2023,81.36
8,29/10/2023,82.25
8,30/10/2023,81.06
8,31/10/2023,80.53
8,1/11/2023,90.245
8,2/11/2023,99.96
8,3/11/2023,100.29
8,4/11/2023,103.68
8,5/11/2023,104.36
8,6/11/2023,105.04
8,7/11/2023,101.48
8,8/11/2023,98.09
8,9/11/2023,92.89
8,10/11/2023,85.37
8,11/11/2023,77.85
8,12/11/2023,60.01
8,13/11/2023,74.13
8,14/11/2023,75.91
8,15/11/2023,75.82
8,16/11/2023,75.73
8,17/11/2023,75.64
8,18/11/2023,74.55
8,19/11/2023,74.55
8,20/11/2023,75.63
8,21/11/2023,76.52
8,22/11/2023,76.26
8,23/11/2023,76
8,24/11/2023,75.74
8,25/11/2023,74.04
8,26/11/2023,73.7
8,27/11/2023,73.7
8,28/11/2023,65.94
8,29/11/2023,74.55
8,30/11/2023,83.16
8,1/12/2023,91.77
8,2/12/2023,100.38
8,3/12/2023,98.29
8,4/12/2023,99.59
8,5/12/2023,100.89
8,6/12/2023,107.2
8,7/12/2023,102.28
8,8/12/2023,97.36
8,9/12/2023,92.18
8,10/12/2023,84.67
8,11/12/2023,77.16
8,12/12/2023,57.81
8,13/12/2023,57.19333333
8,14/12/2023,56.57666667
8,15/12/2023,55.96
8,16/12/2023,55.97
8,17/12/2023,56.43
8,18/12/2023,54.18
8,19/12/2023,56.91
8,20/12/2023,56.35666667
8,21/12/2023,55.80333333
8,22/12/2023,55.25
8,23/12/2023,56.78
8,24/12/2023,55.7
8,25/12/2023,55.7
8,26/12/2023,54.59
8,27/12/2023,54.21333333
8,28/12/2023,53.83666667
8,29/12/2023,53.46
8,30/12/2023,54.14
8,31/12/2023,53.45
8,1/1/2024,53.45
8,2/1/2024,52.34
8,3/1/2024,51.23
8,4/1/2024,50.12
8,5/1/2024,59.1
8,6/1/2024,60.24
8,7/1/2024,56.94
8,8/1/2024,51.16
8,9/1/2024,45.38
8,10/1/2024,44.75
8,11/1/2024,42.665
8,12/1/2024,40.58
8,13/01/2024,45.92
8,14/01/2024,48.49
8,15/01/2024,46.37
8,16/01/2024,48.49
8,17/01/2024,48.49
8,18/01/2024,48.49
8,19/01/2024,48.49
8,20/01/2024,46.79
8,21/01/2024,47.85
8,22/01/2024,95.35
8,23/01/2024,45.26
8,24/01/2024,45.10666667
8,25/01/2024,44.95333333
8,26/01/2024,44.8
8,27/01/2024,45.84
8,28/01/2024,44.08
8,29/01/2024,44.12
8,30/01/2024,47.79
8,31/01/2024,50.255
8,1/2/2024,52.72
8,2/2/2024,49.25
8,3/2/2024,49.59
8,4/2/2024,49.13
8,5/2/2024,55.215
8,6/2/2024,61.3
8,7/2/2024,56.93
8,8/2/2024,51.615
8,9/2/2024,46.3
8,10/2/2024,45.54
8,11/2/2024,46.12
8,12/2/2024,39.93
8,13/02/2024,52.66
8,14/02/2024,52.66
8,15/02/2024,52.66
8,16/02/2024,52.66
8,17/02/2024,53.56
8,18/02/2024,52.13
8,19/02/2024,51.12
8,20/02/2024,49.95
8,21/02/2024,49.82
8,22/02/2024,49.69
8,23/02/2024,49.56
8,24/02/2024,48.48
8,25/02/2024,50.25
8,26/02/2024,47.65
8,27/02/2024,49.84
8,28/02/2024,50.90666667
8,29/02/2024,51.97333333
8,1/3/2024,53.04
8,2/3/2024,50.43
8,3/3/2024,49.13
8,4/3/2024,54.4
8,5/3/2024,59.67
8,6/3/2024,56.93
8,7/3/2024,45.25
8,8/3/2024,46.75
8,9/3/2024,47.315
8,10/3/2024,47.88
8,11/3/2024,41.08
8,12/3/2024,44.88
8,13/03/2024,44.56333333
8,14/03/2024,44.24666667
8,15/03/2024,43.93
8,16/03/2024,43.39
8,17/03/2024,44.63
8,18/03/2024,44.02
8,19/03/2024,46
8,20/03/2024,46.46666667
8,21/03/2024,46.93333333
8,22/03/2024,47.4
8,23/03/2024,47.03
8,24/03/2024,48.75
8,25/03/2024,51.41
8,26/03/2024,48.83
8,27/03/2024,48.77333333
8,28/03/2024,48.71666667
8,29/03/2024,48.66
8,30/03/2024,47.72
8,31/03/2024,48.085
8,1/4/2024,48.45
8,2/4/2024,51.53
8,3/4/2024,55.225
8,4/4/2024,58.92
8,5/4/2024,58
8,6/4/2024,51.875
8,7/4/2024,45.75
8,8/4/2024,46.02
8,9/4/2024,46.17
8,10/4/2024,46.32
8,11/4/2024,40
8,12/4/2024,51.95
8,13/04/2024,53.3
8,14/04/2024,56.25
8,15/04/2024,56.69
8,16/04/2024,55.71
8,17/04/2024,55.93
8,18/04/2024,56.15
8,19/04/2024,56.37
8,20/04/2024,55.58
8,21/04/2024,56.17
8,22/04/2024,56.59
8,23/04/2024,55.98
8,24/04/2024,55.84
8,25/04/2024,55.7
8,26/04/2024,55.56
8,27/04/2024,57.05
8,28/04/2024,58.55
8,29/04/2024,59.62
8,30/04/2024,50.05
8,1/5/2024,50.48
8,2/5/2024,50.76
8,3/5/2024,55.57
8,4/5/2024,60.38
8,5/5/2024,59.11
8,6/5/2024,52.12
8,7/5/2024,45.13
8,8/5/2024,45.705
8,9/5/2024,46.28
8,10/5/2024,45.27
8,11/5/2024,52.885
8,12/5/2024,60.5
8,13/05/2024,59.89
8,14/05/2024,59.73
8,15/05/2024,59.63333333
8,16/05/2024,59.53666667
8,17/05/2024,59.44
8,18/05/2024,57.3
8,19/05/2024,58.96
8,20/05/2024,60.18
8,21/05/2024,58.88
8,22/05/2024,58.88
8,23/05/2024,58.88
8,24/05/2024,58.88
8,25/05/2024,57.29
8,26/05/2024,57.51
8,27/05/2024,57.69
8,28/05/2024,60.25
8,29/05/2024,56.16
8,30/05/2024,52.07
8,31/05/2024,47.98
8,1/6/2024,51.66
8,2/6/2024,49.61
8,3/6/2024,52.08
8,4/6/2024,60.93
8,5/6/2024,56.705
8,6/6/2024,52.48
8,7/6/2024,44.69
8,8/6/2024,46.61
8,9/6/2024,48.53
8,10/6/2024,44.32
8,11/6/2024,48.1225
8,12/6/2024,51.925
8,13/06/2024,55.7275
8,14/06/2024,59.53
8,15/06/2024,60.01
8,16/06/2024,59.89
8,17/06/2024,60.41
8,18/06/2024,59.62
8,19/06/2024,59.75
8,20/06/2024,59.88
8,21/06/2024,60.01
8,22/06/2024,61.05
8,23/06/2024,60.01
8,24/06/2024,59.59
8,25/06/2024,59.41
8,26/06/2024,59.05333333
8,27/06/2024,58.69666667
8,28/06/2024,58.34
8,29/06/2024,59.48
8,30/06/2024,48.69
8,1/7/2024,50.44333333
8,2/7/2024,52.19666667
8,3/7/2024,53.95
8,4/7/2024,58.99
8,5/7/2024,55.66
8,6/7/2024,52.33
8,7/7/2024,43.87
8,8/7/2024,46.02
8,9/7/2024,47.86
8,10/7/2024,42.75
8,11/7/2024,37.64
8,12/7/2024,52.19
8,13/07/2024,53.05
8,14/07/2024,51.4
8,15/07/2024,50.9
8,16/07/2024,50.88
8,17/07/2024,50.62333333
8,18/07/2024,50.36666667
8,19/07/2024,50.11
8,20/07/2024,50.59
8,21/07/2024,49.27
8,22/07/2024,48.11
8,23/07/2024,47.98
8,24/07/2024,47.71
8,25/07/2024,47.44
8,26/07/2024,47.17
8,27/07/2024,47.97
8,28/07/2024,48.77
8,29/07/2024,48.53
8,30/07/2024,47.11
8,31/07/2024,48.8
8,1/8/2024,49.34666667
8,2/8/2024,49.89333333
8,3/8/2024,50.44
8,4/8/2024,59.41
8,5/8/2024,58.15
8,6/8/2024,51.61
8,7/8/2024,48.765
8,8/8/2024,45.92
8,9/8/2024,49.46
8,10/8/2024,43.46
8,11/8/2024,37.46
8,12/8/2024,42.27
8,13/08/2024,42.45
8,14/08/2024,42.27666667
8,15/08/2024,42.10333333
8,16/08/2024,41.93
8,17/08/2024,42.58
8,18/08/2024,40.75
8,19/08/2024,41
8,20/08/2024,40.45
8,21/08/2024,39.70666667
8,22/08/2024,38.96333333
8,23/08/2024,38.22
8,24/08/2024,39.15
8,25/08/2024,38.5
8,26/08/2024,42.47
8,27/08/2024,45.29
8,28/08/2024,46.59333333
8,29/08/2024,47.89666667
8,30/08/2024,49.2
8,31/08/2024,48.35
8,1/9/2024,52.99
8,2/9/2024,49.95
8,3/9/2024,50.79
8,4/9/2024,55.47
8,5/9/2024,60.15
8,6/9/2024,52.76
8,7/9/2024,48.445
8,8/9/2024,44.13
8,9/9/2024,49.67
8,10/9/2024,43.87
8,11/9/2024,37.16
8,12/9/2024,40.615
8,13/09/2024,44.07
8,14/09/2024,44.58
8,15/09/2024,47.12
8,16/09/2024,46.93
8,17/09/2024,44.71
8,18/09/2024,45.36333333
8,19/09/2024,46.01666667
8,20/09/2024,46.67
8,21/09/2024,46.17
8,22/09/2024,44.53
8,23/09/2024,44.94
8,24/09/2024,45.55
8,25/09/2024,45.16666667
8,26/09/2024,44.78333333
8,27/09/2024,44.4
8,28/09/2024,45.24
8,29/09/2024,45.06
8,30/09/2024,47.56
8,1/10/2024,50.06
8,2/10/2024,48.42
8,3/10/2024,51.63
8,4/10/2024,56.495
8,5/10/2024,61.36
8,6/10/2024,52.74
8,7/10/2024,44.94
8,8/10/2024,45.85
8,9/10/2024,45.04
8,10/10/2024,44.23
8,11/10/2024,36.76
8,12/10/2024,46.7
8,13/10/2024,46.63
8,14/10/2024,46.38
8,15/10/2024,47.3
8,16/10/2024,46.83666667
8,17/10/2024,46.37333333
8,18/10/2024,45.91
8,19/10/2024,45.84
8,20/10/2024,45.22
8,21/10/2024,44.9
8,22/10/2024,43.91
8,23/10/2024,43.67
8,24/10/2024,43.43
8,25/10/2024,43.19
8,26/10/2024,43.21
8,27/10/2024,45.93
8,28/10/2024,46.02
8,29/10/2024,46.6
8,30/10/2024,47.33333333
8,31/10/2024,48.06666667
8,1/11/2024,48.8
8,2/11/2024,48.06
8,3/11/2024,53.645
8,4/11/2024,59.23
8,5/11/2024,60.74
8,6/11/2024,51.925
8,7/11/2024,43.11
8,8/11/2024,44.75
8,9/11/2024,43.85
8,10/11/2024,42.95
8,11/11/2024,35.65
8,12/11/2024,40.69
8,13/11/2024,41.02
8,14/11/2024,41.35
8,15/11/2024,41.68
8,16/11/2024,40.73
8,17/11/2024,40.75
8,18/11/2024,40.55
8,19/11/2024,39.39
8,20/11/2024,39.35
8,21/11/2024,39.31
8,22/11/2024,39.27
8,23/11/2024,40.89
8,24/11/2024,41.22
8,25/11/2024,41.22
8,26/11/2024,40.57
8,27/11/2024,40.52333333
8,28/11/2024,40.47666667
8,29/11/2024,40.43
8,30/11/2024,46.06
8,1/12/2024,51.17
8,2/12/2024,47.12
8,3/12/2024,53.92
8,4/12/2024,60.72
8,5/12/2024,59.96
8,6/12/2024,51.59
8,7/12/2024,43.22
8,8/12/2024,45.155
8,9/12/2024,47.09
8,10/12/2024,41.74
8,11/12/2024,39.93
8,12/12/2024,38.12
8,13/12/2024,36.31
8,14/12/2024,37.32
8,15/12/2024,35.55
8,16/12/2024,34.98
8,17/12/2024,34.72
8,18/12/2024,34.66333333
8,19/12/2024,34.60666667
8,20/12/2024,34.55
8,21/12/2024,36.12
8,22/12/2024,36.76
8,23/12/2024,37.62
8,24/12/2024,37.62
8,25/12/2024,37.2
8,26/12/2024,36.78
8,27/12/2024,36.36
8,28/12/2024,37.88
8,29/12/2024,36.59
8,30/12/2024,37.13
8,31/12/2024,37.13
8,1/1/2025,31.62
8,2/1/2025,34.39
8,3/1/2025,35.36
8,4/1/2025,42.215
8,5/1/2025,49.07
8,6/1/2025,49.02
8,7/1/2025,40.05
8,8/1/2025,43.17
8,9/1/2025,44.915
8,10/1/2025,46.66
8,11/1/2025,51.08
8,12/1/2025,30.42
8,13/01/2025,31.22
8,14/01/2025,29.45
8,15/01/2025,29.45
8,16/01/2025,29.45
8,17/01/2025,29.45
8,18/01/2025,28.47
8,19/01/2025,26.68
8,20/01/2025,29.55
8,21/01/2025,95.15
8,22/01/2025,73.53666667
8,23/01/2025,51.92333333
8,24/01/2025,30.31
8,25/01/2025,29.54
8,26/01/2025,32.32
8,27/01/2025,33.21
8,28/01/2025,33.66
8,29/01/2025,32.72
8,30/01/2025,31.78
8,31/01/2025,30.84
8,1/2/2025,29.9
8,2/2/2025,34.57
8,3/2/2025,39.66
8,4/2/2025,44.75
8,5/2/2025,49.14
8,6/2/2025,44.32
8,7/2/2025,39.5
8,8/2/2025,44.39
8,9/2/2025,44.855
8,10/2/2025,45.32
8,11/2/2025,51.7
8,12/2/2025,44.24
8,13/02/2025,36.78
8,14/02/2025,29.32
8,15/02/2025,29.05
8,16/02/2025,30.68
8,17/02/2025,30.77
8,18/02/2025,29.59
8,19/02/2025,30.18333333
8,20/02/2025,30.77666667
8,21/02/2025,31.37
8,22/02/2025,31.84
8,23/02/2025,30.35
8,24/02/2025,31.4
8,25/02/2025,31.65
8,26/02/2025,32.01333333
8,27/02/2025,32.37666667
8,28/02/2025,32.74
8,1/3/2025,32.515
8,2/3/2025,32.29
8,3/3/2025,34.56
8,4/3/2025,39.105
8,5/3/2025,43.65
8,6/3/2025,48.69
8,7/3/2025,44.745
8,8/3/2025,40.8
8,9/3/2025,44.8
8,10/3/2025,48.8
8,11/3/2025,44.66
8,12/3/2025,42.17333333
8,13/03/2025,39.68666667
8,14/03/2025,37.2
8,15/03/2025,36.32
8,16/03/2025,38.43
8,17/03/2025,40.17
8,18/03/2025,39.47
8,19/03/2025,39.61666667
8,20/03/2025,39.76333333
8,21/03/2025,39.91
8,22/03/2025,41.45
8,23/03/2025,38.28
8,24/03/2025,38.14
8,25/03/2025,38.14
8,26/03/2025,38.09
8,27/03/2025,38.04
8,28/03/2025,37.99
8,29/03/2025,36.91
8,30/03/2025,36.91
8,31/03/2025,36.94
8,1/4/2025,36.81
8,2/4/2025,31.63
8,3/4/2025,35.91
8,4/4/2025,34.3
8,5/4/2025,43.77
8,6/4/2025,46.395
8,7/4/2025,49.02
8,8/4/2025,41.92
8,9/4/2025,45.295
8,10/4/2025,48.67
8,11/4/2025,44.07
8,12/4/2025,42.885
8,13/04/2025,41.7
8,14/04/2025,41.45
8,15/04/2025,40.4
8,16/04/2025,40.18
8,17/04/2025,39.96
8,18/04/2025,39.74
8,19/04/2025,40.88
8,20/04/2025,42.72
8,21/04/2025,43.18
8,22/04/2025,42.76
8,23/04/2025,42.39666667
8,24/04/2025,42.03333333
8,25/04/2025,41.67
8,26/04/2025,42.52
8,27/04/2025,45.29
8,28/04/2025,46.03
8,29/04/2025,45.98
8,30/04/2025,40.975
8,1/5/2025,35.97
8,2/5/2025,30.86
8,3/5/2025,32.69
8,4/5/2025,34.52
8,5/5/2025,44.33
8,6/5/2025,45.53
8,7/5/2025,46.73
8,8/5/2025,41.83
8,9/5/2025,44.39
8,10/5/2025,49.75
8,11/5/2025,50.735
8,12/5/2025,51.72
8,13/05/2025,46.22
8,14/05/2025,46.72
8,15/05/2025,47.22
8,16/05/2025,47.72
8,17/05/2025,48.29
8,18/05/2025,48.12
8,19/05/2025,48.16
8,20/05/2025,47.67
8,21/05/2025,47.82
8,22/05/2025,47.97
8,23/05/2025,48.12
8,24/05/2025,48.04
8,25/05/2025,49.1
9,1/1/2022,93.14
9,2/1/2022,97.46
9,3/1/2022,90.71
9,4/1/2022,97.1
9,5/1/2022,90.74
9,6/1/2022,94.34
9,7/1/2022,97.94
9,8/1/2022,107.93
9,9/1/2022,105.01
9,10/1/2022,102.09
9,11/1/2022,94.56
9,12/1/2022,94.46333333
9,13/01/2022,94.36666667
9,14/01/2022,94.27
9,15/01/2022,93.26
9,16/01/2022,94.28
9,17/01/2022,95.49
9,18/01/2022,95.61
9,19/01/2022,95.61
9,20/01/2022,95.61
9,21/01/2022,95.61
9,22/01/2022,96.09
9,23/01/2022,95.795
9,24/01/2022,95.5
9,25/01/2022,95.205
9,26/01/2022,94.91
9,27/01/2022,94.615
9,28/01/2022,94.32
9,29/01/2022,94.025
9,30/01/2022,93.73
9,31/01/2022,93.435
9,1/2/2022,93.14
9,2/2/2022,94.50333333
9,3/2/2022,95.86666667
9,4/2/2022,97.23
9,5/2/2022,93.7
9,6/2/2022,96.675
9,7/2/2022,99.65
9,8/2/2022,106.94
9,9/2/2022,107.98
9,10/2/2022,104.15
9,11/2/2022,98.88
9,12/2/2022,93.61
9,13/02/2022,97.03
9,14/02/2022,97.3
9,15/02/2022,95.95
9,16/02/2022,95.95
9,17/02/2022,95.95
9,18/02/2022,95.95
9,19/02/2022,96.69
9,20/02/2022,94.92
9,21/02/2022,92.79
9,22/02/2022,93.12
9,23/02/2022,92.99333333
9,24/02/2022,92.86666667
9,25/02/2022,92.74
9,26/02/2022,92.63
9,27/02/2022,92.84
9,28/02/2022,92.03
9,1/3/2022,92.97
9,2/3/2022,93.65333333
9,3/3/2022,94.33666667
9,4/3/2022,95.02
9,5/3/2022,95.25
9,6/3/2022,93.41
9,7/3/2022,101.92
9,8/3/2022,105.295
9,9/3/2022,108.67
9,10/3/2022,103.29
9,11/3/2022,99.56
9,12/3/2022,95.83
9,13/03/2022,92.47
9,14/03/2022,93.03
9,15/03/2022,93.49
9,16/03/2022,93.56333333
9,17/03/2022,93.63666667
9,18/03/2022,93.71
9,19/03/2022,92.44
9,20/03/2022,93.21
9,21/03/2022,92.46
9,22/03/2022,93.41
9,23/03/2022,93.79
9,24/03/2022,94.17
9,25/03/2022,94.55
9,26/03/2022,95.99
9,27/03/2022,96.53
9,28/03/2022,97.24
9,29/03/2022,97.24
9,30/03/2022,95.86666667
9,31/03/2022,94.49333333
9,1/4/2022,93.12
9,2/4/2022,96.21
9,3/4/2022,90.13
9,4/4/2022,93.26
9,5/4/2022,93.31
9,6/4/2022,93.36
9,7/4/2022,102
9,8/4/2022,104.645
9,9/4/2022,107.29
9,10/4/2022,103.83
9,11/4/2022,94.58
9,12/4/2022,96.97
